ID,REFERENCIA,BIBLIOGRAFÍA,AUTOR,TÍTULO,FECHA,CRITERIO,BLOQUE,MEDIO,SOPORTE,TEMA,PAÍS,ZONA,TIPOLOGÍA,NOTAS,CONCORDANCIA
34,Pausanias,"Borromé, Julio: «El Banquete, elogio del amor». Letras CCS. Caracas: ciudadccs.info, 2016-02-14.","Borromé, Julio",Letras CCS,2016,Primera edición,No ficción,Escrito,Prensa,"Ciencias sociales, creencias y pensamiento",Venezuela,Caribe continental,Académico,Suplemento literario del diario CIUDAD CCS.,"libres de todo prejuicio moral, más tarde repudiado este amor por el cristianismo y por los filósofos neoplatónicos. Tanto así que el asombroso Plotino, intérprete finísimo de Platón, rechaza la pederastia y las relaciones entre las mujeres. Agatón, seguidamente, argumenta a favor de la dualidad de Eros, como lo hizo en su momento Pausanias, referida a la belleza y a la virtud del dios. Eros es un dios joven y delicado; participa de la templanza, la sabiduría y el amor a las cosas bellas; Eros otorga intimidad, cordialidad, deseo, nostalgia, gracia y voluptuosidad."
122,Arquíloco,"Gil, Juan: El burlador y sus estragos. Madrid: Real Academia Española, 2011.","Gil, Juan",El burlador y sus estragos,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,El texto contiene citas ajenas al autor,"blancos brazos', o , 'de blancas mejillas'. Por el contrario, el negro caracteriza al hombre curtido por el sol en las faenas del campo, las fatigas de la caza o las penalidades de la guerra: las ocupaciones propiamente masculinas. «No te encuentres con un culinegro», amenaza Arquíloco a su enemigo, en clara alusión al castigo que él, un macho comme il faut, habría de dar a un contrincante falto de hombría. Otro sorprendente ejemplo de oposición cromática nos brinda la próvida madre naturaleza: en Egipto hay dos clases de ibis, el blanco y el negro; pues bien, solo"
239,Heródoto,"Ospina de la Roche, Arturo: El legado maya. Los aportes de un pueblo sorprendente a las matemáticas y la astronomía. Bogotá: Planeta, 2001.","Ospina de la Roche, Arturo",El legado maya. Los aportes de un pueblo sorprendente a las matemáticas y la astronomía,2001,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",Colombia,Caribe continental,Académico,,"el fin del primer milenio medieval y cristiano se caracterizó por un contexto cultural donde era un mandato religioso el creer que el anuncio del fin del milenio era sinónimo del anuncio del fin de los tiempos. Pero lo peor es que esta cronología convirtió en carentes de sentido ideas como las expuestas por Herodoto y los naturalistas jonios sobre que el mundo evoluciona lentamente y que podía tardar veinte mil o más años en formarse un territorio, mediante depósitos aluviales, como los del delta del Nilo."
158,Heródoto,"Icaza Gallard, Julio: «El Derecho como Realización de la Justicia y la Libertad». Serrano Caldera, Alejandro...[et.al.]: Ética y política. Nicaragua: Fundación Friedrich Ebert, 2003.","Serrano Caldera, Alejandro...[et.al.]",Ética y política,2003,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",Nicaragua,México y Centroamérica,Académico,,"Herodoto, quizás el primero en dar noticias de la palabra “democracia”, trata de forma unificada la isonomia (igualdad ante la ley) y la isocratia (igualdad de poder), las que se completan con la isegoria (igualdad de palabra). Hanna"
77,Heródoto,"Durá Juez, Pedro: Teoría de subastas y reputación del vendedor. Madrid: Comision Nacional del Mercado de Valores, 2003.","Durá Juez, Pedro",Teoría de subastas y reputación del vendedor,2003,Primera edición,No ficción,Escrito,Libro,"Política, economía y justicia",España,,Académico,,"en una plaza, en la que se encontraban los hombres formando un círculo, y se procedía a su asignación mediante subasta. La venta se realizaba de una manera sucesiva empezando por la ""doncella"" considerada más ""guapa"" que se asignaba a la mejor oferta económica recibida. Por tanto, aunque en la cita de Herodoto contenida en Shubik (1983) no se dice textualmente, se entiende que se trata de una subasta ascendente o inglesa. Además, como hemos mencionado, existirán diversas subastas sucesivas en las que las mujeres vendidas, indudablemente, no se podrían considerar iguales. De esta manera estaríamos en el caso de subastas sucesivas de ""bienes"
211,Heródoto,"Montoya G., Jhon Williams: «Geografía contemporánea y geografía escolar: algunas ideas para una agenda en Colombia». Cuadernos de Geografía: Revista Colombiana de Geografía. Bogotá: cuadernosdegeografia.unal.edu.co, 2003.","Montoya G., Jhon Williams",Cuadernos de Geografía: Revista Colombiana de Geografía,2003,Primera edición,No ficción,Escrito,Prensa,"Ciencias sociales, creencias y pensamiento",Colombia,Caribe continental,Académico,Periodicidad: anual. Se respeta la no acentuación de las mayúsculas,"regional no ha, entonces, desaparecido; por el contrario se manifiesta con un extraordinario vigor como lo testifica Paul Claval (1993) y es un elemento central en los estándares de geografía tanto de América del Norte (Stoltman 1999), como en el proyecto de currículo único planteado por la Unión Europea con el programa Herodoto; allí se proponen tres ejes: lo humano, el ambiente y las regiones, todos ellos en función a sus relaciones espaciales, (Royal Geographical Society e Imperial College London, 2003). Por qué entonces se eliminaron de los currículos las geografías regionales?, ni siquiera una geografía regional de Colombia se mantiene en los programas de"
195,Heródoto,"Marina, José Antonio: La inteligencia fracasada: teoría y práctica de la estupidez. Barcelona: Anagrama, 2004.","Marina, José Antonio",La inteligencia fracasada: teoría y práctica de la estupidez,2004,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,,"exceso es la tiranía, que en ocasiones es aceptada gustosamente por la sociedad, lo que supone un fracaso de su inteligencia. El miedo, por ejemplo, impulsa a esa abdicación de la libertad. El defecto es la anarquía, cuando quiebran todos los sistemas de control. Suele llevar a la tiranía por compensación. Herodoto cuenta que cuando moría el emperador de Persia se suspendían durante cinco días todas las leyes. Los desmanes sufridos durante ese paréntesis anárquico hacían que el pueblo anhelase la llegada de un nuevo emperador."
334,Heródoto,"Sánchez, Carmen: Arte y erotismo en el mundo clásico. Madrid: Ediciones Siruela, 2005.","Sánchez, Carmen",Arte y erotismo en el mundo clásico,2005,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",España,,Académico,,"el control del propio falo o, lo que es mucho más probable, como una cuestión tanto práctica como estética. Para los griegos la vista de un cuerpo bello y perfecto era tan estimulante que algunos hábitos de otros pueblos de la Antigüedad, como la circuncisión, les parecían algo extraño y feo. Así describe Heródoto al ""extremadamente piadoso"" pueblo egipcio que ""practica la circuncisión por razones de higiene, pues prefieren ser limpios a tener mejor aspecto"". Visualmente en muchos vasos el resultado de la infibulación, ya que no se ven restos de la cinta, es un pene ""rizado"", como el de los sátiros que"
334,Heródoto,"Sánchez, Carmen: Arte y erotismo en el mundo clásico. Madrid: Ediciones Siruela, 2005.","Sánchez, Carmen",Arte y erotismo en el mundo clásico,2005,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",España,,Académico,,"Ver a una mujer desnuda puede causar desgracia. Contemplar lo que no debe ser visto trajo la muerte al rey lidio Candaules. Nos lo cuenta Heródoto. El rey ponderaba la belleza de su mujer y quiso que su oficial Giges la contemplara desnuda. Él se negaba razonando:. A pesar de la negativa, Candaules insistió tanto que Giges no pudo negarse y se escondió, siguiendo las instrucciones del rey, en el dormitorio para ver a la mujer cuando se quitara"
357,Heródoto,"Villanueva, Darío: Las fábulas mentirosas. Aguascalientes: Universidad Autónoma de Aguascalientes, 2008.","Villanueva, Darío",Las fábulas mentirosas,2008,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,El texto contiene citas ajenas al autor,"en Gargantua et Pantagruel (Cinquième Livre, Chap. XXX) François Rabelais satirizará con saña semejantes procesos de sugestión mediante la figura de Oírdecir (Ouydire), aquella especie de monstruo lenguaraz, que no puede ver ni moverse pero que convence con su labia a los sabios que en el mundo han sido, desde Heródoto, Plinio y Estrabón hasta Marco Polo y Pierre Testemoing, trasunto de Pedro Mártir de Anglería. En este contexto no resultará hiperbólica la afirmación que hace Jorge Lozano: “hoy se puede sostener que el estatuto histórico de un hecho lo decide su pertenencia a una narración” (Lozano, 1987: 11. Y también, 113 y"
168,Heródoto,"Larios Ruiz, Shaday: Escenarios post-catástrofe: Filosofía escénica del desastre. Guadalajara: Paso de Gato, 2010.","Larios Ruiz, Shaday",Escenarios post-catástrofe: Filosofía escénica del desastre,2010,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",México,México y Centroamérica,Académico,Premio Internacional de Ensayo Teatral 2010. Publicado en el nº 19 de Cuadernos de Ensayo Teatral,"hunde y se desintegra y origina el paisaje ruinoso. En el discurso del mensajero -relatores por excelencia de diversas tipologías de post-catástrofe en las tragedias griegas- que es testigo superviviente de la batalla junto a Jerjes y escasos hombres, queda concentrada la historia del casus belli, en la que Esquilo participó, y a la que Herodoto dedicó gran parte de sus libros. Los persas es una escritura del desastre, porque su disposición se cuenta en la posteridad a la devastación a manera de remembranza de lo devastado. El escenario que queda después se forma de sensaciones que surgen a partir de los tropos, en los que se condensan la disparidad de magnitudes y"
168,Heródoto,"Larios Ruiz, Shaday: Escenarios post-catástrofe: Filosofía escénica del desastre. Guadalajara: Paso de Gato, 2010.","Larios Ruiz, Shaday",Escenarios post-catástrofe: Filosofía escénica del desastre,2010,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",México,México y Centroamérica,Académico,Premio Internacional de Ensayo Teatral 2010. Publicado en el nº 19 de Cuadernos de Ensayo Teatral,"contemplaba su fortaleza. Esquilo escribió de este mirador como si fuera una atalaya del héroe que, complacido en su moral ascendiente, la construyó con el fin de tener un panóptico de la ofensiva, mismo que pasaría a ser set de las lamentaciones después de la catástrofe, debido a la visión inesperada de su derrota. Herodoto, en su libro VII, Polimnia, dedica algunos fragmentos para detallar la trascendencia de ese momento en la cima:."
168,Heródoto,"Larios Ruiz, Shaday: Escenarios post-catástrofe: Filosofía escénica del desastre. Guadalajara: Paso de Gato, 2010.","Larios Ruiz, Shaday",Escenarios post-catástrofe: Filosofía escénica del desastre,2010,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",México,México y Centroamérica,Académico,Premio Internacional de Ensayo Teatral 2010. Publicado en el nº 19 de Cuadernos de Ensayo Teatral,"El punto de inflexión del carácter de Jerjes, el giro de la introspección se procesa en un parpadeo a partir del ángulo de claridad que le da la altura, ahí en el espacio elegido por su vicio de verticalidad. La narración de Herodoto sobre esta revelación del personaje histórico antes de la batalla, es un álgido paradigma de la mentalidad trágica de los griegos: experimentar apasionadamente la contundencia de las orillas, de los confines, desemejantes y a la vez idénticos por su intensidad: la abundancia y la nada, entrelazadas en un atisbo. De esto no"
46,Heródoto,"Capriles M., Áxel: Las fantasías de Juan Bimba: Mitos que nos dominan, estereotipos que nos confunden. Caracas: Taurus, 2011.","Capriles M., Áxel","Las fantasías de Juan Bimba: Mitos que nos dominan, estereotipos que nos confunden",2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",Venezuela,Caribe continental,Académico,,"El interés en el comportamiento y las formas de ser de los pueblos, en las similitudes y diferencias entre propios y extraños, ha existido desde la más remota humanidad. En el siglo V a.C., el padre de la historia, el escritor griego Herodoto, describió las creencias, los hábitos y las costumbres de los habitantes del Mediterráneo occidental, y catalogó a todos los pueblos distintos al griego como bárbaros. La categorización de extranjeros e iguales surgió, probablemente, con los primeros contactos y cruces de las fronteras familiares y tribales. Todos los grupos sociales, clanes"
